ProfitRate,Time
1.0,2021-02-08 09:45:00
1.0013385552755503,2021-02-08 10:00:00
0.9998727023692957,2021-02-08 10:15:00
0.9998066035248699,2021-02-08 10:30:00
1.0006999326686594,2021-02-08 10:45:00
1.0079731371999554,2021-02-08 11:00:00
1.0109691915010783,2021-02-08 11:15:00
1.0109691915010783,2021-02-08 11:30:00
1.0091163398329406,2021-02-08 13:15:00
1.0080019595146072,2021-02-08 13:30:00
1.0080221862072358,2021-02-08 13:45:00
1.008043246731001,2021-02-08 14:00:00
1.0084730509367636,2021-02-08 14:15:00
1.008036755263635,2021-02-08 14:30:00
1.0084223951849962,2021-02-08 14:45:00
1.0084689262559658,2021-02-08 15:00:00
1.0066768405099358,2021-02-09 09:45:00
1.0074021669386921,2021-02-09 10:00:00
1.0074021669386921,2021-02-09 10:15:00
1.0071947486702884,2021-02-09 10:30:00
1.005629463608745,2021-02-09 10:45:00
1.0080568014147389,2021-02-09 11:00:00
1.0121320666327889,2021-02-09 11:15:00
1.0116286854521603,2021-02-09 11:30:00
1.0150360468490034,2021-02-09 13:15:00
1.0150360468490034,2021-02-09 13:30:00
1.0149084499952796,2021-02-09 13:45:00
1.0150007395037575,2021-02-09 14:00:00
1.0158020122834654,2021-02-09 14:15:00
1.0161544156443574,2021-02-09 14:30:00
1.0168736748502265,2021-02-09 14:45:00
1.0167228636064634,2021-02-09 15:00:00
1.0284764365947354,2021-02-10 09:45:00
1.0284764365947354,2021-02-10 10:00:00
1.0298963738855318,2021-02-10 10:15:00
1.0299382463700208,2021-02-10 10:30:00
1.0302094464457852,2021-02-10 10:45:00
1.0300772398780853,2021-02-10 11:00:00
1.0276404043543497,2021-02-10 11:15:00
1.0294273544536896,2021-02-10 11:30:00
1.0295076994116803,2021-02-10 13:15:00
1.0303339596146246,2021-02-10 13:30:00
1.0298621944974315,2021-02-10 13:45:00
1.0287746104410596,2021-02-10 14:00:00
1.0292057503018432,2021-02-10 14:15:00
1.0316561442593644,2021-02-10 14:30:00
1.0316561442593644,2021-02-10 14:45:00
1.032387317746636,2021-02-10 15:00:00
1.0500672585862183,2021-02-18 09:45:00
1.0500672585862183,2021-02-18 10:00:00
1.05136735981833,2021-02-18 10:15:00
1.0532732945504188,2021-02-18 10:30:00
1.050476740225437,2021-02-18 10:45:00
1.0498339462793351,2021-02-18 11:00:00
1.0502024709197566,2021-02-18 11:15:00
1.0589635575561256,2021-02-18 11:30:00
1.0589635575561256,2021-02-18 13:15:00
1.0603358060023376,2021-02-18 13:30:00
1.0602738758381285,2021-02-18 13:45:00
1.0594781047439903,2021-02-18 14:00:00
1.0614227073828149,2021-02-18 14:15:00
1.0593112582797202,2021-02-18 14:30:00
1.0596641049193172,2021-02-18 14:45:00
1.0593278035775608,2021-02-18 15:00:00
1.0593278035775608,2021-02-19 09:45:00
1.0599089244296818,2021-02-19 10:00:00
1.0612320272492077,2021-02-19 10:15:00
1.0653276427375584,2021-02-19 10:30:00
1.0667326542151832,2021-02-19 10:45:00
1.0681807505080554,2021-02-19 11:00:00
1.065760533702241,2021-02-19 11:15:00
1.065760533702241,2021-02-19 11:30:00
1.0670529617661348,2021-02-19 13:15:00
1.0671003192233157,2021-02-19 13:30:00
1.0672068134924464,2021-02-19 13:45:00
1.0687972168956912,2021-02-19 14:00:00
1.0691093367967794,2021-02-19 14:15:00
1.069641862098217,2021-02-19 14:30:00
1.0669947994351527,2021-02-19 14:45:00
1.0674547459271468,2021-02-19 15:00:00
1.0603549647018442,2021-02-22 09:45:00
1.0607135147269755,2021-02-22 10:00:00
1.0619614311505037,2021-02-22 10:15:00
1.0619614311505037,2021-02-22 10:30:00
1.063273614026734,2021-02-22 10:45:00
1.0637596679178565,2021-02-22 11:00:00
1.0631799974114229,2021-02-22 11:15:00
1.0627831038509412,2021-02-22 11:30:00
1.0659955442933915,2021-02-22 13:15:00
1.062957612080263,2021-02-22 13:30:00
1.062957612080263,2021-02-22 13:45:00
1.0655787486495172,2021-02-22 14:00:00
1.0698046120588958,2021-02-22 14:15:00
1.0716237247941385,2021-02-22 14:30:00
1.069604010100201,2021-02-22 14:45:00
1.0750470828615544,2021-02-22 15:00:00
1.0750470828615544,2021-02-23 09:45:00
1.0765085693537577,2021-02-23 10:00:00
1.0758497526159372,2021-02-23 10:15:00
1.076471164235138,2021-02-23 10:30:00
1.07715586724221,2021-02-23 10:45:00
1.0768454390612467,2021-02-23 11:00:00
1.0760253971352214,2021-02-23 11:15:00
1.076162184196984,2021-02-23 11:30:00
1.078093375755845,2021-02-23 13:15:00
1.078093375755845,2021-02-23 13:30:00
1.0781046411691826,2021-02-23 13:45:00
1.0794521547000562,2021-02-23 14:00:00
1.0809842514429149,2021-02-23 14:15:00
1.083287631645042,2021-02-23 14:30:00
1.0846675736442137,2021-02-23 14:45:00
1.0825495815805808,2021-02-23 15:00:00
1.0744178746970205,2021-02-24 09:45:00
1.0744178746970205,2021-02-24 10:00:00
1.0751367167714165,2021-02-24 10:15:00
1.076351857111005,2021-02-24 10:30:00
1.077691697565109,2021-02-24 10:45:00
1.0785402119627796,2021-02-24 11:00:00
1.0843991604650915,2021-02-24 11:15:00
1.0919698678217697,2021-02-24 11:30:00
1.0919698678217697,2021-02-24 13:15:00
1.0923734060203176,2021-02-24 13:30:00
1.0917542393841806,2021-02-24 13:45:00
1.092547765334714,2021-02-24 14:00:00
1.0987206001364893,2021-02-24 14:15:00
1.0958122203995697,2021-02-24 14:30:00
1.0983931741773507,2021-02-24 14:45:00
1.0983931741773507,2021-02-24 15:00:00
1.0823581564854354,2021-02-25 09:45:00
1.07861777152911,2021-02-25 10:00:00
1.083035337365294,2021-02-25 10:15:00
1.0823519110504705,2021-02-25 10:30:00
1.0839080879546759,2021-02-25 10:45:00
1.0865736166785798,2021-02-25 11:00:00
1.0855916236232703,2021-02-25 11:15:00
1.083366931899854,2021-02-25 11:30:00
1.0801764203835829,2021-02-25 13:15:00
1.0796640237052764,2021-02-25 13:30:00
1.0796640237052764,2021-02-25 13:45:00
1.0788327288456783,2021-02-25 14:00:00
1.0842534972648719,2021-02-25 14:15:00
1.082994790443822,2021-02-25 14:30:00
1.083868177132541,2021-02-25 14:45:00
1.082780844461278,2021-02-25 15:00:00
1.1475269889704085,2021-02-26 09:45:00
1.1475269889704085,2021-02-26 10:00:00
1.1521180690169863,2021-02-26 10:15:00
1.150504790235828,2021-02-26 10:30:00
1.1496146246457974,2021-02-26 10:45:00
1.1505037868380026,2021-02-26 11:00:00
1.1498760631825082,2021-02-26 11:15:00
1.1495336995602823,2021-02-26 11:30:00
1.1497573313474305,2021-02-26 13:15:00
1.1489801596324296,2021-02-26 13:30:00
1.1493486566731814,2021-02-26 13:45:00
1.1493486566731814,2021-02-26 14:00:00
1.1532441117181373,2021-02-26 14:15:00
1.152627171550348,2021-02-26 14:30:00
1.1525828780956155,2021-02-26 14:45:00
1.152827238096005,2021-02-26 15:00:00
1.1375851483261943,2021-03-01 09:45:00
1.1389839868614835,2021-03-01 10:00:00
1.1416323251179905,2021-03-01 10:15:00
1.1389229813471222,2021-03-01 10:30:00
1.1380098130174927,2021-03-01 10:45:00
1.1358355981206003,2021-03-01 11:00:00
1.1358355981206003,2021-03-01 11:15:00
1.1354881917015063,2021-03-01 11:30:00
1.1350348136986586,2021-03-01 13:15:00
1.1351366756463184,2021-03-01 13:30:00
1.1354981796657189,2021-03-01 13:45:00
1.1342454171290308,2021-03-01 14:00:00
1.1328997903785172,2021-03-01 14:15:00
1.1322599113528218,2021-03-01 14:30:00
1.1324252460009046,2021-03-01 14:45:00
1.132492551615904,2021-03-01 15:00:00
1.1283583922753235,2021-03-02 09:45:00
1.1283583922753235,2021-03-02 10:00:00
1.128639135335022,2021-03-02 10:15:00
1.1277839532522433,2021-03-02 10:30:00
1.129443281752273,2021-03-02 10:45:00
1.1318370253434882,2021-03-02 11:00:00
1.1319571988251222,2021-03-02 11:15:00
1.1366215296449842,2021-03-02 11:30:00
1.1366215296449842,2021-03-02 13:15:00
1.1381603889010474,2021-03-02 13:30:00
1.1374487661053092,2021-03-02 13:45:00
1.1381711619315056,2021-03-02 14:00:00
1.1366226292470178,2021-03-02 14:15:00
1.1375575278177052,2021-03-02 14:30:00
1.137082095657585,2021-03-02 14:45:00
1.1371047726805334,2021-03-02 15:00:00
1.131819913175456,2021-03-03 09:45:00
1.136843712893722,2021-03-03 10:00:00
1.1354881093743667,2021-03-03 10:15:00
1.1354881093743667,2021-03-03 10:30:00
1.135476525630949,2021-03-03 10:45:00
1.135317385042,2021-03-03 11:00:00
1.1349395122355703,2021-03-03 11:15:00
1.1323294738396585,2021-03-03 11:30:00
1.1319433226637927,2021-03-03 13:15:00
1.1317267984078776,2021-03-03 13:30:00
1.1321493476942461,2021-03-03 13:45:00
1.1319185011044046,2021-03-03 14:00:00
1.1296784082036757,2021-03-03 14:15:00
1.129874787134717,2021-03-03 14:30:00
1.127539540296413,2021-03-03 14:45:00
1.127539540296413,2021-03-03 15:00:00
1.1377445816517673,2021-03-04 09:45:00
1.1366103375291996,2021-03-04 10:00:00
1.1381314339201305,2021-03-04 10:15:00
1.1405156768142113,2021-03-04 10:30:00
1.1419856260036274,2021-03-04 10:45:00
1.1419856260036274,2021-03-04 11:00:00
1.1429037355935332,2021-03-04 11:15:00
1.142905454231438,2021-03-04 11:30:00
1.1437594423000614,2021-03-04 13:15:00
1.1441444274121229,2021-03-04 13:30:00
1.1441088706772058,2021-03-04 13:45:00
1.1443940274135267,2021-03-04 14:00:00
1.1414426380650173,2021-03-04 14:15:00
1.1414821176566843,2021-03-04 14:30:00
1.1416060331357987,2021-03-04 14:45:00
1.1416060331357987,2021-03-04 15:00:00
1.1191787418580739,2021-03-05 09:45:00
1.1235776641978084,2021-03-05 10:00:00
1.1161649692916127,2021-03-05 10:15:00
1.118371635236581,2021-03-05 10:30:00
1.1172937836848227,2021-03-05 10:45:00
1.1172635815377938,2021-03-05 11:00:00
1.1184495863875772,2021-03-05 11:15:00
1.1195758010856636,2021-03-05 11:30:00
1.1199843873249076,2021-03-05 13:15:00
1.1198416443469035,2021-03-05 13:30:00
1.1200930972822054,2021-03-05 13:45:00
1.1200930972822054,2021-03-05 14:00:00
1.1168197387896985,2021-03-05 14:15:00
1.1172278964208453,2021-03-05 14:30:00
1.116978297517582,2021-03-05 14:45:00
1.1171387097370857,2021-03-05 15:00:00
1.110794899157303,2021-03-08 09:45:00
1.111001563768912,2021-03-08 10:00:00
1.1100639319447587,2021-03-08 10:15:00
1.1140462083582625,2021-03-08 10:30:00
1.1212949468284878,2021-03-08 10:45:00
1.1211585447551053,2021-03-08 11:00:00
1.122397325037818,2021-03-08 11:15:00
1.122397325037818,2021-03-08 11:30:00
1.1228231972967817,2021-03-08 13:15:00
1.1237020212753241,2021-03-08 13:30:00
1.1234369569685865,2021-03-08 13:45:00
1.1235018725971184,2021-03-08 14:00:00
1.1250169151440443,2021-03-08 14:15:00
1.1271586087228032,2021-03-08 14:30:00
1.1271586087228032,2021-03-08 14:45:00
1.1276376024340868,2021-03-08 15:00:00
1.1349289074435678,2021-03-09 09:45:00
1.15227049349977,2021-03-09 10:00:00
1.15227049349977,2021-03-09 10:15:00
1.1563073206304832,2021-03-09 10:30:00
1.1570627649124878,2021-03-09 10:45:00
1.156871169175897,2021-03-09 11:00:00
1.1589319983267379,2021-03-09 11:15:00
1.1594129971236036,2021-03-09 11:30:00
1.159682591396003,2021-03-09 13:15:00
1.1573779123647236,2021-03-09 13:30:00
1.1577068051620403,2021-03-09 13:45:00
1.1577068051620403,2021-03-09 14:00:00
1.1576671539668537,2021-03-09 14:15:00
1.158903085601255,2021-03-09 14:30:00
1.1604883542792974,2021-03-09 14:45:00
1.1629975735988263,2021-03-09 15:00:00
1.1664212762349142,2021-03-10 09:45:00
1.1632201903534511,2021-03-10 10:00:00
1.1632201903534511,2021-03-10 10:15:00
1.1631854754017794,2021-03-10 10:30:00
1.1632144608760238,2021-03-10 10:45:00
1.1648301232030607,2021-03-10 11:00:00
1.165504317530075,2021-03-10 11:15:00
1.1647290587336454,2021-03-10 11:30:00
1.1654228955417323,2021-03-10 13:15:00
1.1653330971402174,2021-03-10 13:30:00
1.1652522027502188,2021-03-10 13:45:00
1.165294637104619,2021-03-10 14:00:00
1.1660570903937189,2021-03-10 14:15:00
1.1660570903937189,2021-03-10 14:30:00
1.1658854031896502,2021-03-10 14:45:00
1.1660289088831037,2021-03-10 15:00:00
1.1553126728485386,2021-03-11 09:45:00
1.161198287437593,2021-03-11 10:00:00
1.1633032101507454,2021-03-11 10:15:00
1.161364313074848,2021-03-11 10:30:00
1.163761916897939,2021-03-11 10:45:00
1.165094545208579,2021-03-11 11:00:00
1.162679751798699,2021-03-11 11:15:00
1.1622517270600372,2021-03-11 11:30:00
1.1622517270600372,2021-03-11 13:15:00
1.1617407751161135,2021-03-11 13:30:00
1.161645912026112,2021-03-11 13:45:00
1.1615678678586951,2021-03-11 14:00:00
1.1619229458455265,2021-03-11 14:15:00
1.162397852296269,2021-03-11 14:30:00
1.16230760927477,2021-03-11 14:45:00
1.1628131263231276,2021-03-11 15:00:00
1.1486049145986759,2021-03-12 09:45:00
1.148717343554392,2021-03-12 10:00:00
1.148717343554392,2021-03-12 10:15:00
1.1462246264165026,2021-03-12 10:30:00
1.1465390982116048,2021-03-12 10:45:00
1.1443713399199076,2021-03-12 11:00:00
1.144489072042971,2021-03-12 11:15:00
1.1441884941064742,2021-03-12 11:30:00
1.1441631501819403,2021-03-12 13:15:00
1.143720835675052,2021-03-12 13:30:00
1.1430193387275078,2021-03-12 13:45:00
1.1426262569963357,2021-03-12 14:00:00
1.142211023124513,2021-03-12 14:15:00
1.142229873077968,2021-03-12 14:30:00
1.142229873077968,2021-03-12 14:45:00
1.1424621401162187,2021-03-12 15:00:00
1.1397166387036937,2021-03-15 09:45:00
1.1400754871258474,2021-03-15 10:00:00
1.139967433306344,2021-03-15 10:15:00
1.1375926289539138,2021-03-15 10:30:00
1.1357187809990854,2021-03-15 10:45:00
1.1383371342305595,2021-03-15 11:00:00
1.1387584855883992,2021-03-15 11:15:00
1.1374384766339707,2021-03-15 11:30:00
1.1383837226751683,2021-03-15 13:15:00
1.139250824599978,2021-03-15 13:30:00
1.139250824599978,2021-03-15 13:45:00
1.139212913799941,2021-03-15 14:00:00
1.13871695106025,2021-03-15 14:15:00
1.1372151543854778,2021-03-15 14:30:00
1.1372985081735838,2021-03-15 14:45:00
1.136811481977044,2021-03-15 15:00:00
1.131613800532334,2021-03-16 09:45:00
1.1228806883926015,2021-03-16 10:00:00
1.1192357401360993,2021-03-16 10:15:00
1.1154799141985288,2021-03-16 10:30:00
1.1138655912082758,2021-03-16 10:45:00
1.1138655912082758,2021-03-16 11:00:00
1.1129100265812033,2021-03-16 11:15:00
1.1112019283974488,2021-03-16 11:30:00
1.1111184157477225,2021-03-16 13:15:00
1.1112732692810963,2021-03-16 13:30:00
1.1104075241131643,2021-03-16 13:45:00
1.1100879794624066,2021-03-16 14:00:00
1.1099276706990457,2021-03-16 14:15:00
1.1076278764129865,2021-03-16 14:30:00
1.107110379297624,2021-03-16 14:45:00
1.1046278761927095,2021-03-16 15:00:00
1.0945335635798676,2021-03-17 09:45:00
1.0945335635798676,2021-03-17 10:00:00
1.0955551374542487,2021-03-17 10:15:00
1.0957884950348904,2021-03-17 10:30:00
1.0958149554678667,2021-03-17 10:45:00
1.0936902224598792,2021-03-17 11:00:00
1.0948745208038375,2021-03-17 11:15:00
1.0948611714045524,2021-03-17 11:30:00
1.0932364737879106,2021-03-17 13:15:00
1.0926634990944355,2021-03-17 13:30:00
1.092863198997898,2021-03-17 13:45:00
1.092863198997898,2021-03-17 14:00:00
1.091132536157274,2021-03-17 14:15:00
1.0905508870801683,2021-03-17 14:30:00
1.0904978359505224,2021-03-17 14:45:00
1.0899817399212446,2021-03-17 15:00:00
1.0853905706627562,2021-03-18 09:45:00
1.079837367695681,2021-03-18 10:00:00
1.0777977000991947,2021-03-18 10:15:00
1.0787657051108028,2021-03-18 10:30:00
1.078815261891489,2021-03-18 10:45:00
1.0806557019734326,2021-03-18 11:00:00
1.0806557019734326,2021-03-18 11:15:00
1.0801489432807216,2021-03-18 11:30:00
1.0800238540916514,2021-03-18 13:15:00
1.07985196757496,2021-03-18 13:30:00
1.0800596436931555,2021-03-18 13:45:00
1.0807554624159763,2021-03-18 14:00:00
1.080539808713316,2021-03-18 14:15:00
1.0794610703259793,2021-03-18 14:30:00
1.0792322678930792,2021-03-18 14:45:00
1.0781469306385592,2021-03-18 15:00:00
1.0998217319375432,2021-03-19 09:45:00
1.0998217319375432,2021-03-19 10:00:00
1.1001686143409037,2021-03-19 10:15:00
1.1004511724156463,2021-03-19 10:30:00
1.1006991639572927,2021-03-19 10:45:00
1.100237521026296,2021-03-19 11:00:00
1.1000577451874372,2021-03-19 11:15:00
1.0994934448512552,2021-03-19 11:30:00
1.1036088867290015,2021-03-19 13:15:00
1.1074502168922526,2021-03-19 13:30:00
1.1074502168922526,2021-03-19 13:45:00
1.1068991670306723,2021-03-19 14:00:00
1.1078804990197315,2021-03-19 14:15:00
1.1067599792025518,2021-03-19 14:30:00
1.107267984845869,2021-03-19 14:45:00
1.1066798817720893,2021-03-19 15:00:00
1.09285043191646,2021-03-22 09:45:00
1.0946681174600805,2021-03-22 10:00:00
1.0931533600083903,2021-03-22 10:15:00
1.091767356559962,2021-03-22 10:30:00
1.0920019783945791,2021-03-22 10:45:00
1.0899491243193837,2021-03-22 11:00:00
1.0899491243193837,2021-03-22 11:15:00
1.0897478115439854,2021-03-22 11:30:00
1.0897692457233594,2021-03-22 13:15:00
1.089268108078755,2021-03-22 13:30:00
1.08853381194199,2021-03-22 13:45:00
1.0884339981864783,2021-03-22 14:00:00
1.088091143841344,2021-03-22 14:15:00
1.0879074889752804,2021-03-22 14:30:00
1.0865214886538601,2021-03-22 14:45:00
1.0866372299778388,2021-03-22 15:00:00
1.0781487804814678,2021-03-23 09:45:00
1.0774999585734142,2021-03-23 10:00:00
1.0774999585734142,2021-03-23 10:15:00
1.0773586273094582,2021-03-23 10:30:00
1.0775421029685517,2021-03-23 10:45:00
1.0765774584987353,2021-03-23 11:00:00
1.0766216541883342,2021-03-23 11:15:00
1.0782816869612737,2021-03-23 11:30:00
1.078330035345822,2021-03-23 13:15:00
1.0791365980081176,2021-03-23 13:30:00
1.078004172501965,2021-03-23 13:45:00
1.0777105867891805,2021-03-23 14:00:00
1.0814786198294528,2021-03-23 14:15:00
1.0814786198294528,2021-03-23 14:30:00
1.082125184973485,2021-03-23 14:45:00
1.082674554540038,2021-03-23 15:00:00
1.07021525788492,2021-03-24 09:45:00
1.0658652360455732,2021-03-24 10:00:00
1.06525572622277,2021-03-24 10:15:00
1.0657758022190371,2021-03-24 10:30:00
1.0641118284215965,2021-03-24 10:45:00
1.0644045373846793,2021-03-24 11:00:00
1.0654307682669775,2021-03-24 11:15:00
1.0676079602100053,2021-03-24 11:30:00
1.0680245430313482,2021-03-24 13:15:00
1.0680245430313482,2021-03-24 13:30:00
1.0670520578365623,2021-03-24 13:45:00
1.0668937185715044,2021-03-24 14:00:00
1.0669801750983239,2021-03-24 14:15:00
1.0674112317890736,2021-03-24 14:30:00
1.0676216225781279,2021-03-24 14:45:00
1.0675160580861538,2021-03-24 15:00:00
1.065753162264601,2021-03-25 09:45:00
1.066236018212262,2021-03-25 10:00:00
1.0688519420675058,2021-03-25 10:15:00
1.0690151138413315,2021-03-25 10:30:00
1.0690151138413315,2021-03-25 10:45:00
1.0680501574025758,2021-03-25 11:00:00
1.0682299057005011,2021-03-25 11:15:00
1.0692210015811963,2021-03-25 11:30:00
