OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-02-15 09:45:00,4567.3712,0.11910631786821496,2022-02-15 14:00:00,4585.9062,0.10731031005746555,-0.11822663614535493
2022-02-15 14:15:00,4577.4046,0.10791697739092745,2022-02-16 10:15:00,4635.6254,0.11064167198596947,0.10542348024341494
2022-02-16 10:30:00,4634.3337,0.10924041756330094,2022-02-16 14:45:00,4615.1615,0.10566436601568764,-0.02316438771035915
2022-02-16 15:00:00,4617.9893,0.10575200433747828,2022-02-17 13:30:00,4631.9457,0.10812576467295165,0.012134402889812759
2022-02-17 13:45:00,4641.9785,0.10821573713090143,2022-02-18 10:15:00,4624.0708,0.10855525408982739,-0.006326930700017404
2022-02-18 10:30:00,4619.0258,0.10572595898049168,2022-02-18 14:30:00,4637.6595,0.0997614451429645,-0.05998795292910775
2022-02-18 14:45:00,4645.6219,0.10018066308765629,2022-02-21 13:45:00,4625.4289,0.09417429003617869,-0.10341852137045715
2022-02-21 14:00:00,4618.4647,0.09506272093220731,2022-02-22 09:45:00,4582.7768,0.11566000368861927,0.2637490884019409
2022-02-22 10:00:00,4555.7339,0.11809883601044557,2022-02-22 14:45:00,4570.8004,0.11574489161909829,-0.013627758831720576
2022-02-22 15:00:00,4574.1527,0.11538193771180676,2022-02-23 13:15:00,4612.9365,0.11686857196166678,0.04094440911844476
2022-02-23 13:30:00,4614.0187,0.11648362878377638,2022-02-24 09:45:00,4586.8628,0.1245185971137663,0.06391434943179639
2022-02-24 10:00:00,4600.8632,0.12478403884662996,2022-02-24 11:30:00,4563.5588,0.12611775225580724,0.0459117347633788
2022-02-24 13:15:00,4530.653,0.14172580533833867,2022-02-24 14:15:00,4507.5386,0.14555827769417556,0.045547016185774905
2022-02-24 14:30:00,4491.3083,0.14672044914115495,2022-02-25 10:00:00,4599.3834,0.16795785375529299,0.28055063620165965
